entry_key,npc_guid,scene_id,scene_x,scene_z,scene_name_key,static_id,npc_name_key,sign_content_key,sign_icon_id,icon1,icon2,is_interactive
16602002,16602002,1660,,,,63166,NpcName63166,,,,,1
16602003,16602003,1660,,,,64104,NpcName64104,,,,,1
16602004,16602004,1660,,,,65198,NpcName65198,,,,,1
16607004,16607004,1660,,,,64238,NpcName64238,,,,,1
16607005,16607005,1660,,,,65210,NpcName65210,,,,,1
16607006,16607006,1660,,,,65210,NpcName65210,,,,,1
16607007,16607007,1660,,,,65210,NpcName65210,,,,,1
16607008,16607008,1660,,,,63201,NpcName63201,,,,,1
16607009,16607009,1660,,,,63201,NpcName63201,,,,,1
16607010,16607010,1660,,,,63201,NpcName63201,,,,,1
16607011,16607011,1660,,,,63201,NpcName63201,,,,,1
16607012,16607012,1660,,,,64801,NpcName63201,,,,,1
16607021,16607021,1660,,,,64813,NpcName64813,,,,,1
16607022,16607022,1660,,,,64929,NpcName64929,,,,,1
16607023,16607023,1660,,,,64962,NpcName64962,,,,,1
16607024,16607024,1660,,,,64962,NpcName64962,,,,,1
16607025,16607025,1660,,,,64962,NpcName64962,,,,,1
16607026,16607026,1660,,,,64962,NpcName64962,,,,,1
16607027,16607027,1660,,,,64962,NpcName64962,,,,,1
16607028,16607028,1660,,,,64962,NpcName64962,,,,,1
17101001,17101001,1710,,,,61010,MapNpcName10101009,,,icon_sale,icon_sale_L,1
17101002,17101002,1710,,,,61011,MapNpcName10101010,,,icon_trader,icon_trader_L,1
17101003,17101003,1710,,,,61006,MapNpcName10101005,,,icon_mail,icon_mail_L,1
17101004,17101004,1710,,,,61012,MapNpcName10101011,,,icon_prop,icon_prop_L,1
17101005,17101005,1710,,,,61009,MapNpcName10101008,,,icon_blacksmith,icon_blacksmith_L,1
17101006,17101006,1710,,,,61008,MapNpcName10101007,,,icon_card,icon_card_L,1
17101007,17101007,1710,,,,61005,MapNpcName10101004,,,icon_EM,icon_EM_L,1
17101008,17101008,1710,,,,61179,MapNpcName17101008,,,icon_service,icon_service_L,1
17101010,17101010,1710,,,,61014,MapNpcName10101013,,,icon_entrust,icon_entrust_L,1
17101011,17101011,1710,,,,61199,MapNpcName17101011,,,icon_weapon,icon_weapon_L,1
17101012,17101012,1710,,,,61200,MapNpcName17101012,,,icon_armor,icon_armor_L,1
17101013,17101013,1710,,,,61201,MapNpcName17101013,,,icon_FairyLand,icon_FairyLand_L,1
17101014,17101014,1710,,,,61202,Sign61202,,,icon_Enchanting,icon_Enchanting_L,1
17101015,17101015,1710,,,,61203,Sign61203,,,icon_Enchanting,icon_Enchanting_L,1
17101016,17101016,1710,,,,61204,Sign61204,,,icon_Enchanting,icon_Enchanting_L,1
17101017,17101017,1710,,,,61205,MapNpcName17101017,,,icon_weapon,icon_weapon_L,1
17101018,17101018,1710,,,,61206,MapNpcName17101018,,,icon_armor,icon_armor_L,1
17101019,17101019,1710,,,,61207,MapNpcName17101019,,,icon_FairyLand,icon_FairyLand_L,1
17101020,17101020,1710,,,,61208,MapNpcName17101020,,,icon_Guild,icon_Guild_L,1
17101021,17101021,1710,,,,61209,MapNpcName17101021,,,icon_Enchanting,icon_Enchanting_L,1
17101022,17101022,1710,,,,61210,MapNpcName17101022,,,icon_trader,icon_trader_L,1
17101023,17101023,1710,,,,61001,MapNpcName10101001,,,icon_Recover,icon_Recover_L,1
17101025,17101024,1710,,,,61248,MapNpcName10101105,,,icon_prop,icon_prop_L,1
17102014,17102014,1710,,,,63236,NpcName63236,,,,,1
17102015,17102015,1710,,,,63236,NpcName63236,,,,,1
17102028,17102028,1710,,,,63238,NpcName63238,,,,,1
17102039,17102039,1710,,,,63238,NpcName63238,,,,,1
17102042,17102042,1710,,,,63242,NpcName63242,,,,,1
17102043,17102043,1710,,,,63242,NpcName63242,,,,,1
17102050,17102050,1710,,,,63242,NpcName63242,,,,,1
17102057,17102057,1710,,,,62181,NpcName62181,,,,,1
17106003,17106003,1710,,,,64252,NpcName62184,,,0,0,1
17106004,17106004,1710,,,,64255,NpcName62190,,,0,0,1
17106005,17106005,1710,,,,64256,NpcName62191,,,0,0,1
17106006,17106006,1710,,,,64290,NpcName64290,,,0,0,1
17106007,17106007,1710,,,,64291,NpcName64291,,,0,0,1
17106008,17106008,1710,,,,62228,NpcName62228,,,0,0,1
17106009,17106009,1710,,,,62229,NpcName62229,,,0,0,1
17106010,17106010,1710,,,,62265,NpcName62265,,,0,0,1
17106011,17106011,1710,,,,64639,0,,,0,0,1
17106012,17106012,1710,,,,65377,0,,,0,0,1
17107001,17107001,1710,,,,64257,NpcName62192,,,0,0,1
17107002,17107002,1710,,,,64258,NpcName62193,,,0,0,1
17107003,17107003,1710,,,,64259,NpcName62194,,,0,0,0
17107004,17107004,1710,,,,64260,NpcName62195,,,0,0,1
17107005,17107005,1710,,,,65260,NpcName65259,,,0,0,0
17107006,17107006,1710,,,,65260,NpcName65259,,,0,0,0
17107007,17107007,1710,,,,65260,NpcName65259,,,0,0,0
17107008,17107008,1710,,,,65260,NpcName65259,,,0,0,0
17107009,17107009,1710,,,,64260,NpcName62195,,,0,0,1
17107010,17107010,1710,,,,64255,NpcName62190,,,0,0,1
17107011,17107011,1710,,,,64255,NpcName62190,,,0,0,1
17107012,17107012,1710,,,,64255,NpcName62190,,,0,0,1
17107013,17107013,1710,,,,64255,NpcName62190,,,0,0,1
17107014,17107014,1710,,,,64256,NpcName62191,,,0,0,1
17107015,17107015,1710,,,,64255,NpcName62190,,,0,0,1
17107016,17107016,1710,,,,64279,NpcName64279,,,0,0,1
17107017,17107017,1710,,,,64280,NpcName64280,,,0,0,1
17107018,17107018,1710,,,,64281,NpcName64281,,,0,0,1
17107019,17107019,1710,,,,64300,NpcName64300,,,0,0,0
17107020,17107020,1710,,,,64301,NpcName64301,,,0,0,0
17107021,17107021,1710,,,,64291,NpcName64291,,,0,0,1
17107022,17107022,1710,,,,64290,NpcName64290,,,0,0,1
17107023,17107023,1710,,,,64252,NpcName62184,,,0,0,1
17107024,17107024,1710,,,,64252,NpcName62184,,,0,0,1
17107025,17107025,1710,,,,64290,NpcName64290,,,0,0,1
17107026,17107026,1710,,,,64291,NpcName64291,,,0,0,1
17107027,17107027,1710,,,,64349,NpcName64349,,,0,0,1
17107028,17107028,1710,,,,64327,NpcName64327,,,0,0,0
17107029,17107029,1710,,,,64328,NpcName64327,,,0,0,0
17107030,17107030,1710,,,,64329,NpcName64327,,,0,0,0
17107031,17107031,1710,,,,64330,NpcName64330,,,0,0,0
17107032,17107032,1710,,,,64330,NpcName64330,,,0,0,0
17107033,17107033,1710,,,,64330,NpcName64330,,,0,0,0
17107034,17107034,1710,,,,64330,NpcName64330,,,0,0,0
17107035,17107035,1710,,,,64350,NpcName64350,,,0,0,1
17107036,17107036,1710,,,,64350,NpcName64350,,,0,0,1
17107037,17107037,1710,,,,64331,NpcName64331,,,0,0,0
17107038,17107038,1710,,,,64332,NpcName64332,,,0,0,0
17107039,17107039,1710,,,,64332,NpcName64332,,,0,0,0
17107040,17107040,1710,,,,64332,NpcName64332,,,0,0,0
17107041,17107041,1710,,,,64332,NpcName64332,,,0,0,0
17107042,17107042,1710,,,,64332,NpcName64332,,,0,0,0
17107043,17107043,1710,,,,64333,NpcName64333,,,0,0,0
17107044,17107044,1710,,,,64340,NpcName64333,,,0,0,0
17107045,17107045,1710,,,,64334,NpcName64334,,,0,0,0
17107046,17107046,1710,,,,64335,NpcName64335,,,0,0,0
17107047,17107047,1710,,,,64338,NpcName64335,,,0,0,0
17107048,17107048,1710,,,,64339,NpcName64335,,,0,0,0
17107049,17107049,1710,,,,64336,NpcName64336,,,0,0,1
17107050,17107050,1710,,,,64337,NpcName64337,,,0,0,1
17107051,17107051,1710,,,,64341,NpcName64341,,,0,0,0
17107052,17107052,1710,,,,64342,NpcName64342,,,0,0,0
17107053,17107053,1710,,,,64343,NpcName64343,,,0,0,0
17107054,17107054,1710,,,,64344,NpcName64327,,,0,0,0
17107055,17107055,1710,,,,63010,NpcName63010,,,0,0,1
17107056,17107056,1710,,,,64345,NpcName64345,,,0,0,0
17107057,17107057,1710,,,,64346,NpcName64346,,,0,0,0
17107058,17107058,1710,,,,64347,NpcName64347,,,0,0,0
17107059,17107059,1710,,,,64348,NpcName64348,,,0,0,0
17107060,17107060,1710,,,,64252,NpcName62184,,,0,0,1
17107061,17107061,1710,,,,64331,NpcName64331,,,0,0,0
17107062,17107062,1710,,,,64349,NpcName64349,,,0,0,1
17107063,17107063,1710,,,,64252,NpcName62184,,,0,0,1
17107064,17107064,1710,,,,64349,NpcName64349,,,0,0,1
17107065,17107065,1710,,,,64290,NpcName64290,,,0,0,1
17107066,17107066,1710,,,,64291,NpcName64291,,,0,0,1
17107067,17107067,1710,,,,64355,NpcName64355,,,0,0,0
17107068,17107068,1710,,,,64356,NpcName64356,,,0,0,0
17107069,17107069,1710,,,,64357,NpcName64357,,,0,0,0
17107070,17107070,1710,,,,64358,NpcName64358,,,0,0,0
17107071,17107071,1710,,,,64359,NpcName64359,,,0,0,0
17107072,17107072,1710,,,,64360,NpcName64360,,,0,0,0
17107073,17107073,1710,,,,64361,NpcName64361,,,0,0,0
17107074,17107074,1710,,,,64362,NpcName64362,,,0,0,0
17107075,17107075,1710,,,,64290,NpcName64290,,,0,0,1
17107076,17107076,1710,,,,64291,NpcName64291,,,0,0,1
17107077,17107077,1710,,,,64331,NpcName64331,,,0,0,0
17107078,17107078,1710,,,,64341,NpcName64341,,,0,0,0
17107079,17107079,1710,,,,64342,NpcName64342,,,0,0,0
17107080,17107080,1710,,,,64343,NpcName64343,,,0,0,0
17107081,17107081,1710,,,,61245,NpcName61245,,,0,0,1
17107082,17107082,1710,,,,65328,NpcName65328,,,0,0,1
17107083,17107083,1710,,,,65328,NpcName65328,,,0,0,1
17107084,17107084,1710,,,,65328,NpcName65328,,,0,0,1
17202001,17202001,1720,,,,63242,NpcName63242,,,,,1
17202002,17202002,1720,,,,63259,NpcName63259,,,,,1
17207001,17207001,1720,,,,65257,NpcName65257,,,0,0,1
17207002,17207002,1720,,,,64252,NpcName62184,,,,,1
17207003,17207003,1720,,,,64291,NpcName64291,,,,,1
17207004,17207004,1720,,,,64290,NpcName64290,,,,,1
17207005,17207005,1720,,,,64351,NpcName64351,,,,,1
17207006,17207006,1720,,,,64351,NpcName64351,,,,,1
17207007,17207007,1720,,,,64351,NpcName64351,,,,,1
17207008,17207008,1720,,,,64351,NpcName64351,,,,,1
17207010,17207010,1720,,,,65257,NpcName65257,,,0,0,1
17402001,17402001,1740,,,,63242,NpcName63242,,,,,1
17402002,17402002,1740,,,,63242,NpcName63242,,,,,1
17402003,17402003,1740,,,,63242,NpcName63242,,,,,1
17402004,17402004,1740,,,,63242,NpcName63242,,,,,1
17402013,17402013,1740,,,,63242,NpcName63242,,,,,1
17402015,17402015,1740,,,,63242,NpcName63242,,,,,1
17402017,17402017,1740,,,,63242,NpcName63242,,,,,1
17402018,17402018,1740,,,,65241,NpcName65204,,,0,0,1
17402019,17402019,1740,,,,63259,NpcName63259,,,,,1
17402021,17402021,1740,,,,65241,NpcName65204,,,0,0,1
17402022,17402022,1740,,,,65241,NpcName65204,,,0,0,1
17407001,17407001,1740,,,,64282,NpcName64282,,,0,0,1
17407002,17407002,1740,,,,64283,NpcName64283,,,0,0,1
17407003,17407003,1740,,,,64284,NpcName64284,,,0,0,1
17407004,17407004,1740,,,,65272,NpcName65272,,,0,0,1
17407005,17407005,1740,,,,64303,NpcName64303,,,0,0,0
17407006,17407006,1740,,,,64304,NpcName64304,,,0,0,0
17407007,17407007,1740,,,,64305,NpcName64305,,,0,0,0
17407008,17407008,1740,,,,64306,NpcName64306,,,0,0,0
17407009,17407009,1740,,,,65270,NpcName65270,,,0,0,1
17407010,17407010,1740,,,,65280,NpcName65280,,,0,0,0
17407011,17407011,1740,,,,65280,NpcName65280,,,0,0,0
17407012,17407012,1740,,,,65280,NpcName65280,,,0,0,0
17407013,17407013,1740,,,,65280,NpcName65280,,,0,0,0
17407014,17407014,1740,,,,40043,NpcName40043,,,0,0,0
17407015,17407015,1740,,,,65280,NpcName65280,,,0,0,0
17407016,17407016,1740,,,,65280,NpcName65280,,,0,0,0
17407017,17407017,1740,,,,65280,NpcName65280,,,0,0,0
17407018,17407018,1740,,,,65280,NpcName65280,,,0,0,0
17407019,17407019,1740,,,,65280,NpcName65280,,,0,0,0
17407020,17407020,1740,,,,65280,NpcName65280,,,0,0,0
17407021,17407021,1740,,,,65280,NpcName65280,,,0,0,0
17407022,17407022,1740,,,,64282,NpcName64282,,,0,0,1
17602003,17602003,1760,,,,63259,NpcName63259,,,,,1
17602004,17602004,1760,,,,65242,NpcName65242,,,,,1
17602005,17602005,1760,,,,65242,NpcName65242,,,,,1
17602006,17602006,1760,,,,65242,NpcName65242,,,,,1
17602008,17602008,1760,,,,65245,NpcName65245,,,,,1
17602009,17602009,1760,,,,65246,NpcName65246,,,,,1
17602018,17602018,1760,,,,63259,NpcName63259,,,,,1
17602020,17602020,1760,,,,65251,NpcName65251,,,,,1
17602021,17602021,1760,,,,65252,NpcName65252,,,,,1
17602022,17602022,1760,,,,65253,NpcName65253,,,,,1
17602024,17602024,1760,,,,65254,NpcName65254,,,,,1
17607001,17607001,1760,,,,64253,NpcName62185,,,0,0,1
17607002,17607002,1760,,,,65255,NpcName65255,,,0,0,1
17607003,17607003,1760,,,,65256,NpcName65256,,,0,0,1
17607004,17607004,1760,,,,64353,NpcName64353,,,0,0,0
17607005,17607005,1760,,,,64353,NpcName64353,,,0,0,0
17607006,17607006,1760,,,,64353,NpcName64353,,,0,0,0
17607007,17607007,1760,,,,64353,NpcName64353,,,0,0,0
17607008,17607008,1760,,,,65258,NpcName63093,,,0,0,0
17607009,17607009,1760,,,,64253,NpcName62185,,,0,0,1
17607010,17607010,1760,,,,64326,NpcName64326,,,0,0,1
18101001,18101001,1810,,,,61001,MapNpcName10101001,,,icon_Recover,icon_Recover_L,1
18101002,18101002,1810,,,,61002,MapNpcName10101002,,,icon_service,icon_service_L,1
18101003,18101003,1810,,,,61006,MapNpcName11801003,,,icon_mail,icon_mail_L,1
18101004,18101004,1810,,,,61010,MapNpcName11801004,,,icon_sale,icon_sale_L,1
18101005,18101005,1810,,,,61011,MapNpcName11801005,,,icon_trader,icon_trader_L,1
18101006,18101006,1810,,,,61005,MapNpcName10101004,,,icon_EM,icon_EM_L,1
18101007,18101007,1810,,,,61008,MapNpcName10101007,,,icon_card,icon_card_L,1
18101008,18101008,1810,,,,61009,MapNpcName10101008,,,icon_blacksmith,icon_blacksmith_L,1
18101009,18101009,1810,,,,61012,MapNpcName10101011,,,icon_prop,icon_prop_L,1
18101010,18101010,1810,,,,61014,MapNpcName10101013,,,icon_entrust,icon_entrust_L,1
18101030,18101030,1810,,,,61230,MapNpcName18101030,,,icon_weapon,icon_weapon_L,1
18101031,18101031,1810,,,,61231,MapNpcName18101031,,,icon_armor,icon_armor_L,1
18101032,18101032,1810,,,,61232,MapNpcName18101032,,,icon_FairyLand,icon_FairyLand_L,1
18101033,18101033,1810,,,,61227,MapNpcName18101033,,,icon_Enchanting,icon_Enchanting_L,1
18101034,18101034,1810,,,,61228,MapNpcName18101034,,,icon_Enchanting,icon_Enchanting_L,1
18101035,18101035,1810,,,,61229,MapNpcName18101035,,,icon_Enchanting,icon_Enchanting_L,1
18101041,18101041,1810,,,,61224,MapNpcName18101041,,,icon_weapon,icon_weapon_L,1
18101042,18101042,1810,,,,61225,MapNpcName18101042,,,icon_armor,icon_armor_L,1
18101043,18101043,1810,,,,61226,MapNpcName18101043,,,icon_FairyLand,icon_FairyLand_L,1
18101044,18101044,1810,,,,61233,MapNpcName18101044,,,icon_Guild,icon_Guild_L,1
18101045,18101045,1810,,,,61234,MapNpcName18101045,,,icon_Enchanting,icon_Enchanting_L,1
18101046,18101046,1810,,,,61235,MapNpcName18101046,,,icon_trader,icon_trader_L,1
18101048,18101048,1810,,,,61248,MapNpcName10101105,,,icon_prop,icon_prop_L,1
18102001,18102001,1810,,,,62240,NpcName62240,,,0,0,1
18102002,18102002,1810,,,,62240,NpcName62240,,,0,0,1
18102003,18102003,1810,,,,62240,NpcName62240,,,0,0,1
18102004,18102004,1810,,,,63317,NpcName63317,,,0,0,1
18102005,18102005,1810,,,,63352,NpcName63352,,,0,0,1
18102007,18102007,1810,,,,62226,NpcName62226,,,,,1
18106001,18106001,1810,,,,62228,NpcName62228,,,,,1
18106002,18106002,1810,,,,62229,NpcName62229,,,,,1
18106003,18106003,1810,,,,62219,NpcName62219,,,,,1
18107001,18107001,1810,,,,62229,NpcName62229,,,,,1
18107002,18107002,1810,,,,64408,NpcName64408,,,,,1
18107005,18107005,1810,,,,64404,NpcName64404,,,,,1
18107006,18107006,1810,,,,64404,NpcName64404,,,,,1
18107007,18107007,1810,,,,64443,NpcName64443,,,,,1
18107008,18107008,1810,,,,64444,NpcName64444,,,,,1
18107009,18107009,1810,,,,64445,NpcName64445,,,,,1
18107010,18107010,1810,,,,64450,NpcName64450,,,,,1
18107028,18107028,1810,,,,64449,NpcName64449,,,,,1
18107029,18107029,1810,,,,64451,NpcName64451,,,,,1
18107033,18107033,1810,,,,64449,NpcName64449,,,,,1
18107034,18107034,1810,,,,64451,NpcName64451,,,,,1
18107035,18107035,1810,,,,64482,NpcName64482,,,,,1
18107036,18107036,1810,,,,64449,NpcName64449,,,,,1
18107037,18107037,1810,,,,64449,NpcName64449,,,,,1
18107038,18107038,1810,,,,65327,NpcName65327,,,,,1
18107039,18107039,1810,,,,64449,NpcName64449,,,,,1
18107040,18107040,1810,,,,64449,NpcName64449,,,,,1
18107041,18107041,1810,,,,64451,NpcName64451,,,,,1
18107043,18107043,1810,,,,64501,NpcName64501,,,0,0,0
18107044,18107044,1810,,,,64501,NpcName64501,,,0,0,0
18202001,18202001,1820,,,,62219,NpcName62219,,,,,1
18202002,18202002,1820,,,,62219,NpcName62219,,,,,1
18206001,18206001,1820,,,,62232,NpcName62232,,,,,1
18206002,18206002,1820,,,,62225,NpcName62225,,,,,1
18206003,18206003,1820,,,,62233,NpcName62233,,,,,1
18206004,18206004,1820,,,,62234,NpcName62234,,,,,1
18206005,18206005,1820,,,,62237,NpcName62237,,,0,0,0
18206006,18206006,1820,,,,64417,NpcName64417,,,0,0,1
18206007,18206007,1820,,,,64418,NpcName64418,,,0,0,1
18206008,18206008,1820,,,,64418,NpcName64418,,,0,0,1
18206009,18206009,1820,,,,62222,NpcName62222,,,0,0,0
18206010,18206010,1820,,,,62223,NpcName62222,,,0,0,0
18206011,18206011,1820,,,,62224,NpcName62222,,,0,0,0
18207010,18207010,1820,,,,62233,NpcName62233,,,,,1
18207011,18207011,1820,,,,64407,NpcName64407,,,,,1
18207012,18207012,1820,,,,62233,NpcName62233,,,,,1
18207024,18207024,1820,,,,64407,NpcName64407,,,,,1
18207025,18207025,1820,,,,62229,NpcName62229,,,,,1
18207026,18207026,1820,,,,62225,NpcName62225,,,,,1
18207027,18207027,1820,,,,62225,NpcName62225,,,,,1
18207028,18207028,1820,,,,62232,NpcName62232,,,,,1
18207029,18207029,1820,,,,64404,NpcName64404,,,0,0,0
18207030,18207030,1820,,,,64413,NpcName64413,,,0,0,0
18207031,18207031,1820,,,,64414,NpcName64414,,,0,0,0
18207032,18207032,1820,,,,64415,NpcName64415,,,0,0,0
18207033,18207033,1820,,,,64441,NpcName64441,,,0,0,0
18207034,18207034,1820,,,,64406,NpcName64406,,,0,0,0
18207035,18207035,1820,,,,64534,NpcName64534,,,0,0,0
18207036,18207036,1820,,,,64535,NpcName64535,,,0,0,0
18207037,18207037,1820,,,,64983,NpcName64983,,,,,1
18207038,18207038,1820,,,,62225,NpcName62225,,,,,1
18302001,18302001,1830,,,,63298,NpcName63298,,,,,1
18302002,18302002,1830,,,,62240,NpcName62240,,,,,1
18302013,18302013,1830,,,,62240,NpcName62240,,,,,1
18302014,18302014,1830,,,,62240,NpcName62240,,,,,1
18302015,18302015,1830,,,,62219,NpcName62219,,,,,1
18302016,18302016,1830,,,,62225,NpcName62225,,,,,1
18302017,18302017,1830,,,,62226,NpcName62226,,,,,1
18302038,18302038,1830,,,,65315,NpcName65315,,,,,1
18302039,18302039,1830,,,,65316,NpcName65316,,,,,1
18306001,18306001,1830,,,,62230,NpcName62230,,,,,1
18306002,18306002,1830,,,,62231,NpcName62231,,,,,1
18306003,18306003,1830,,,,62229,NpcName62229,,,,,1
18306004,18306004,1830,,,,62228,NpcName62228,,,0,0,1
18306005,18306005,1830,,,,62238,NpcName62238,,,0,0,1
18307004,18307004,1830,,,,62229,NpcName62229,,,,,1
18307005,18307005,1830,,,,64410,NpcName64410,,,,,1
18307006,18307006,1830,,,,64424,NpcName64424,,,,,1
18307007,18307007,1830,,,,64425,NpcName64425,,,,,1
18307008,18307008,1830,,,,64426,NpcName64426,,,,,1
18307009,18307009,1830,,,,64427,NpcName64427,,,,,1
18307010,18307010,1830,,,,64428,NpcName64428,,,,,1
18307011,18307011,1830,,,,64429,NpcName64429,,,,,1
18307012,18307012,1830,,,,64430,NpcName64430,,,,,1
18307013,18307013,1830,,,,64431,NpcName64431,,,,,1
18307014,18307014,1830,,,,64432,NpcName64432,,,,,1
18307015,18307015,1830,,,,64433,NpcName64433,,,,,1
18307016,18307016,1830,,,,64434,NpcName64434,,,,,1
18307017,18307017,1830,,,,64435,NpcName64435,,,,,1
18307018,18307018,1830,,,,64436,NpcName64436,,,,,1
18307019,18307019,1830,,,,64437,NpcName64437,,,,,1
18307020,18307020,1830,,,,64438,NpcName64438,,,,,1
18307021,18307021,1830,,,,64439,NpcName64439,,,,,1
18307022,18307022,1830,,,,64440,NpcName64440,,,,,1
18307023,18307023,1830,,,,65320,NpcName65320,,,0,0,0
18307024,18307024,1830,,,,65320,NpcName65320,,,0,0,0
18307025,18307025,1830,,,,65320,NpcName65320,,,0,0,0
18307026,18307026,1830,,,,65321,NpcName65321,,,0,0,0
18307027,18307027,1830,,,,65321,NpcName65321,,,0,0,0
18307028,18307028,1830,,,,65321,NpcName65321,,,0,0,0
18307029,18307029,1830,,,,64452,NpcName64452,,,0,0,0
18307030,18307030,1830,,,,64452,NpcName64452,,,0,0,0
18307031,18307031,1830,,,,64449,NpcName64449,,,0,0,0
18307032,18307032,1830,,,,64453,NpcName64453,,,0,0,0
18307033,18307033,1830,,,,64449,NpcName64449,,,0,0,0
18307034,18307034,1830,,,,64454,NpcName64454,,,0,0,0
18307035,18307035,1830,,,,64449,NpcName64449,,,0,0,0
18307036,18307036,1830,,,,62238,NpcName62238,,,0,0,0
18307037,18307037,1830,,,,64484,NpcName64484,,,0,0,0
18307038,18307038,1830,,,,64484,NpcName64484,,,0,0,0
18307039,18307039,1830,,,,64484,NpcName64484,,,0,0,0
18307040,18307040,1830,,,,64484,NpcName64484,,,0,0,0
18307041,18307041,1830,,,,64484,NpcName64484,,,0,0,0
18307042,18307042,1830,,,,64449,NpcName64449,,,0,0,0
18307043,18307043,1830,,,,65325,NpcName65325,,,0,0,0
18307044,18307044,1830,,,,65325,NpcName65325,,,0,0,0
18307045,18307045,1830,,,,65325,NpcName65325,,,0,0,0
18307046,18307046,1830,,,,65325,NpcName65325,,,0,0,0
18307047,18307047,1830,,,,65326,NpcName65326,,,0,0,0
18307048,18307048,1830,,,,65326,NpcName65326,,,0,0,0
18307049,18307049,1830,,,,65326,NpcName65326,,,0,0,0
18307050,18307050,1830,,,,62229,NpcName62229,,,,,1
18307053,18307053,1830,,,,62229,NpcName62229,,,,,1
18307054,18307054,1830,,,,62229,NpcName62229,,,,,1
18307055,18307055,1830,,,,65327,NpcName65327,,,0,0,1
18307056,18307056,1830,,,,65325,NpcName65325,,,0,0,0
18307057,18307057,1830,,,,65325,NpcName65325,,,0,0,0
18307058,18307058,1830,,,,65325,NpcName65325,,,0,0,0
18307059,18307059,1830,,,,65325,NpcName65325,,,0,0,0
18307060,18307060,1830,,,,65325,NpcName65325,,,0,0,0
18307061,18307061,1830,,,,65325,NpcName65325,,,0,0,0
18307062,18307062,1830,,,,64533,NpcName62005,,,0,0,0
18307063,18307063,1830,,,,62240,NpcName62240,,,0,0,0
18307064,18307064,1830,,,,62240,NpcName62240,,,0,0,1
18402001,18402001,1840,,,,62240,NpcName62240,,,,,1
18402002,18402002,1840,,,,62240,NpcName62240,,,,,1
18402005,18402005,1840,,,,62240,NpcName62240,,,,,1
18402015,18402015,1840,,,,62240,NpcName62240,,,,,1
18402026,18402026,1840,,,,62240,NpcName62240,,,,,1
18402032,18402032,1840,,,,62240,NpcName62240,,,,,1
18402033,18402033,1840,,,,62240,NpcName62240,,,,,1
18402034,18402034,1840,,,,62240,NpcName62240,,,,,1
18402036,18402036,1840,,,,62240,NpcName62240,,,,,1
18406002,18406002,1840,,,,62236,NpcName62236,,,0,0,1
18406004,18406004,1840,,,,62227,NpcName62227,,,,,1
18406005,18406005,1840,,,,62241,NpcName62241,,,,,1
18407003,18407003,1840,,,,62229,NpcName62229,,,,,1
18407005,18407005,1840,,,,62229,NpcName62229,,,,,1
18407011,18407011,1840,,,,62229,NpcName62229,,,,,1
18407016,18407016,1840,,,,62229,NpcName62229,,,,,1
18407017,18407017,1840,,,,62229,NpcName62229,,,,,1
18407018,18407018,1840,,,,62229,NpcName62229,,,,,1
18407020,18407020,1840,,,,62229,NpcName62229,,,,,1
18407022,18407022,1840,,,,64373,NpcName64373,,,,,1
18407025,18407025,1840,,,,64404,NpcName64404,,,0,0,0
18407026,18407026,1840,,,,64405,NpcName64405,,,0,0,0
18407027,18407027,1840,,,,64404,NpcName64404,,,0,0,0
18407028,18407028,1840,,,,64405,NpcName64405,,,0,0,0
18407029,18407029,1840,,,,64419,NpcName64419,,,0,0,0
18407030,18407030,1840,,,,64420,NpcName64420,,,0,0,0
18407031,18407031,1840,,,,64422,NpcName65020,,,0,0,0
18407032,18407032,1840,,,,64423,NpcName65020,,,0,0,0
18407033,18407033,1840,,,,64487,NpcName65020,,,0,0,0
18407034,18407034,1840,,,,64442,NpcName64442,,,0,0,0
18407035,18407035,1840,,,,62229,NpcName62229,,,,,1
18407036,18407036,1840,,,,62229,NpcName62229,,,,,1
18407037,18407037,1840,,,,65327,NpcName65327,,,0,0,1
18407038,18407038,1840,,,,64488,NpcName64488,,,0,,0
18407039,18407039,1840,,,,64488,NpcName64488,,,0,,0
18407040,18407040,1840,,,,64488,NpcName64488,,,0,,0
18407041,18407041,1840,,,,64488,NpcName64488,,,0,,0
18407042,18407042,1840,,,,64488,NpcName64488,,,0,,0
18407043,18407043,1840,,,,64489,NpcName64489,,,0,,0
18407044,18407044,1840,,,,64489,NpcName64489,,,0,,0
18407045,18407045,1840,,,,64489,NpcName64489,,,0,,0
18502001,18502001,1850,,,,62219,NpcName62219,,,,,1
18502002,18502002,1850,,,,62219,NpcName62219,,,,,1
18506001,18506001,1850,,,,62235,NpcName62235,,,,,1
18506002,18506002,1850,,,,62226,NpcName62226,,,,,1
18507011,18507011,1850,,,,64396,NpcName64396,,,,,1
18507017,18507017,1850,,,,64407,NpcName64407,,,,,1
18507023,18507023,1850,,,,62235,NpcName62235,,,,,1
18507024,18507024,1850,,,,62235,NpcName62235,,,,,1
18507035,18507035,1850,,,,62226,NpcName62226,,,,,1
18507036,18507036,1850,,,,62226,NpcName62226,,,,,1
18507037,18507037,1850,,,,64416,NpcName64416,,,0,0,0
18507038,18507038,1850,,,,64482,NpcName64482,,,0,0,0
18507039,18507039,1850,,,,64482,NpcName64482,,,0,0,0
18507040,18507040,1850,,,,64482,NpcName64482,,,0,0,0
18507041,18507041,1850,,,,64482,NpcName64482,,,0,0,0
18507042,18507042,1850,,,,64482,NpcName64482,,,0,0,0
